task_id,dataset,repetition,reference_correct,candidate_correct,same_content,reference_finish,candidate_finish,reference_tokens,candidate_tokens,latency_ratio_reference_over_candidate,tps_ratio_candidate_over_reference,reference_record,candidate_record,reference_sha256,candidate_sha256
MATH-500/57,math_500,0,True,True,True,stop,stop,581,581,5.034887337655676,5.034887337655676,results/baseline/primary/repeat-0/MATH-500_57.json,results/dflash15/primary/repeat-0/MATH-500_57.json,73308dd7f1181898dde1cc8e5981e6a9073b1299e48109a9e87ba3b3a6dd7117,56e63794f19cb04a2eff059e65af7af84bf573ce07970b0e3e68632d28089808
MATH-500/58,math_500,0,True,True,True,stop,stop,392,392,4.52376897070251,4.52376897070251,results/baseline/primary/repeat-0/MATH-500_58.json,results/dflash15/primary/repeat-0/MATH-500_58.json,186d0aed33f92dfc71fbf3708b1db9225f79b57a8af57b5e966a739ff2855b99,ce56631aa9e257559916678744f508ceaab94d43f10b86e44795d6ded7c6b5d8
MATH-500/59,math_500,0,True,True,False,stop,stop,500,493,5.41355347645955,5.337763727789117,results/baseline/primary/repeat-0/MATH-500_59.json,results/dflash15/primary/repeat-0/MATH-500_59.json,710c5d79845eb1d34425b077962d2a3ade1e493e2c6fbc6b5bac8f12b30ddf9d,f7e84ff28ce7fa86d116fc866a99ed1f35b55c29f8357f06c5a4e062d2e9ad18
MATH-500/60,math_500,0,True,True,False,stop,stop,2747,2903,6.015262453539607,6.356864544093731,results/baseline/primary/repeat-0/MATH-500_60.json,results/dflash15/primary/repeat-0/MATH-500_60.json,7c9547508296e33a73b2bbdc315c09ad001c8c93e159ff629827b06fb63362af,ac1787cc513560824201dc6cb2cb9e27ba735b0a5b291574f9a1934cdcf4d74e
MATH-500/61,math_500,0,True,True,False,stop,stop,1917,1922,3.9302485530131155,3.9404995925358417,results/baseline/primary/repeat-0/MATH-500_61.json,results/dflash15/primary/repeat-0/MATH-500_61.json,8f736240f1eb9937aaa76c48144ccd37f1d1aaa5d9a5932dc863c7ff78db7aa4,a26e685c65d1d31e5e8760a5b9da5aea11c7c59781d1013d6aee5492949e4b01
MATH-500/62,math_500,0,True,True,True,stop,stop,1023,1023,5.338748274408956,5.338748274408955,results/baseline/primary/repeat-0/MATH-500_62.json,results/dflash15/primary/repeat-0/MATH-500_62.json,32d93fbee431ed821380c0be6dc78e2820a879810119241a73803a36bc4b5b44,0c8578278c331b2ca7ed574488cf822fdd709293b05849d4318ce7f1df6f62cb
MATH-500/63,math_500,0,True,True,True,stop,stop,1224,1224,5.748096604156392,5.748096604156392,results/baseline/primary/repeat-0/MATH-500_63.json,results/dflash15/primary/repeat-0/MATH-500_63.json,ac3aa80b8e17ad719c84d06b49b93adb8fb92077d9175bf619c8caf3569b35b8,8cf23f8d7df05ad058fb56b03d5514213935e11424b7a31c8c77e27475c2252f
MATH-500/64,math_500,0,True,True,False,stop,stop,2235,1916,6.088706082879651,5.219669286262824,results/baseline/primary/repeat-0/MATH-500_64.json,results/dflash15/primary/repeat-0/MATH-500_64.json,4998549ee17b29a7819f2ce27e900b8a28c391a5206308bee1410af992429fba,d70c7963f68b3556309ea63df6e5b43b25e658034a67e21ecfa13d0030a83dfb
MATH-500/65,math_500,0,True,True,True,stop,stop,342,342,3.256012463984014,3.256012463984014,results/baseline/primary/repeat-0/MATH-500_65.json,results/dflash15/primary/repeat-0/MATH-500_65.json,3cd3635648b48e3dc5cee4d0d34da4f6c1a9901a0b9013282e683db9e4b069dd,18af7895adcf05329ad70dff161b82853652975f4740902697100ffe13f32739
MATH-500/66,math_500,0,True,True,False,stop,stop,583,545,5.609693864926066,5.2440534414832,results/baseline/primary/repeat-0/MATH-500_66.json,results/dflash15/primary/repeat-0/MATH-500_66.json,92f8e31333343c3877987cc0f05d2b2af023c825be05aebc5171c0a6ea99fc8c,484feb78d4893710bae205c36bbb6d882fe505f0bbdeb214553cfd81422c668f
MATH-500/67,math_500,0,True,True,True,stop,stop,743,743,5.53725261422993,5.53725261422993,results/baseline/primary/repeat-0/MATH-500_67.json,results/dflash15/primary/repeat-0/MATH-500_67.json,c2dd581dddc11f2732327374801645b4da7284266d14c6b27ced50c438a60437,ecdc1e7f104fb65412a3c73ab7b66cf5d276f77d29d4911c6ab92546c7c11476
MATH-500/68,math_500,0,True,True,False,stop,stop,1220,861,6.891135216255144,4.863333951799737,results/baseline/primary/repeat-0/MATH-500_68.json,results/dflash15/primary/repeat-0/MATH-500_68.json,f10bae1f33ec23628a65c0fa2e78c1fb444e47a4804e75f873fc0ab67b98670b,5bb6cfe2d14b2f4d8b045ec88780c7af8c6d554327cbfd06094837815d3f606b
MATH-500/69,math_500,0,True,True,False,stop,stop,1282,1097,5.983693613616409,5.120212085910453,results/baseline/primary/repeat-0/MATH-500_69.json,results/dflash15/primary/repeat-0/MATH-500_69.json,ecf0a00a7c4577340312214c3931592c79cb38b0f5daaad472e035e865a87493,ba428856dc5cdf519bd4d0e47bb4bf36d9647d48a4064ec7b91bcd64b50a9af4
MATH-500/70,math_500,0,True,True,False,stop,stop,531,533,4.556859398257816,4.574022710492309,results/baseline/primary/repeat-0/MATH-500_70.json,results/dflash15/primary/repeat-0/MATH-500_70.json,6568a61365564d025b6e2e3b013236f7a89e88dbb74d65f03e36ce6c932758ee,08e244ec35eb563b2c3d693d6c199c8b19133bf63ea08970b16104e8ed5edabd
MATH-500/71,math_500,0,True,True,False,stop,stop,5398,2884,9.21113725660313,4.921252287521939,results/baseline/primary/repeat-0/MATH-500_71.json,results/dflash15/primary/repeat-0/MATH-500_71.json,7c1c52a8196b422b2eeb3762931949cb095f650b631e165378d365d1567025d7,715ef5c6620e44be099918fd36f121177194d61a86bf801b1f13f06db3a9dc09
MATH-500/72,math_500,0,True,True,True,stop,stop,1128,1128,5.767852965634175,5.767852965634174,results/baseline/primary/repeat-0/MATH-500_72.json,results/dflash15/primary/repeat-0/MATH-500_72.json,7e5a1c7bfd2f2d26f47bc2b1906d6319bd643ffe5ee38040af83d855e742150c,4b39671fbd6d96dad6a4a2b04551b2509dcd5893863ea6197a5a3bd893a142a8
MATH-500/73,math_500,0,True,True,False,stop,stop,519,457,6.9966311769037635,6.160810111454759,results/baseline/primary/repeat-0/MATH-500_73.json,results/dflash15/primary/repeat-0/MATH-500_73.json,401d64c28428d07db75b1ba466080a79e65954e98edd108f33a55f5f0b261c9d,5c4d4db20cfcb48fda9a6e4de8b64eaa80a9a303152a37bec5c4fe6d6510570b
MATH-500/74,math_500,0,True,True,True,stop,stop,588,588,5.434303177912145,5.4343031779121445,results/baseline/primary/repeat-0/MATH-500_74.json,results/dflash15/primary/repeat-0/MATH-500_74.json,8b21ddfaeac48ed9cc9135bd7fc86f9ec3a95a3edda75206f0131a27c6de1c61,8c245bed1f8528245c0f48cab92bad0145364c989d65a4a1697cbb5a2d2e1601
MATH-500/75,math_500,0,True,True,False,stop,stop,839,838,5.450613074821834,5.444116515733845,results/baseline/primary/repeat-0/MATH-500_75.json,results/dflash15/primary/repeat-0/MATH-500_75.json,0103be7a86ee976712ea445668533ec36e447774c8474b52ed550efc5b029e74,c240b36b2c85f3c892769bb3212d8e6bb8b54bbf432c2becc76822f80c57bad1
MATH-500/76,math_500,0,True,True,True,stop,stop,458,458,4.477863479177177,4.477863479177177,results/baseline/primary/repeat-0/MATH-500_76.json,results/dflash15/primary/repeat-0/MATH-500_76.json,a3872b8ac0f29abdc58c55c81590927f56595d82f685cffdd0035a17097c2ab8,5f2f947019880bdda52cf8e9f67bd2cbead9efd1d547b7c453f94c58b3f29c1d
MATH-500/77,math_500,0,True,True,True,stop,stop,402,402,5.335441774156942,5.335441774156942,results/baseline/primary/repeat-0/MATH-500_77.json,results/dflash15/primary/repeat-0/MATH-500_77.json,eede590f806eda2ac9652ff8ead9dada1c1d94b12f2d23ae224df65fff005746,ef8b83bb5d2da47d0784102faf7c9fc77c5b13f9bab31f29751f96af75231268
MATH-500/78,math_500,0,True,True,False,stop,stop,1252,1325,5.955057586504365,6.302277397858054,results/baseline/primary/repeat-0/MATH-500_78.json,results/dflash15/primary/repeat-0/MATH-500_78.json,17717a53af6371c50652ce6a2eb2b126ad7fcdd2ebfb27c3f87d3db37be5106c,0829888e7122e460d2604ff31aaaf7fb93844698c47c0f186332538bddb3eb1e
MATH-500/79,math_500,0,True,True,False,stop,stop,316,311,5.053662453392022,4.973699439888985,results/baseline/primary/repeat-0/MATH-500_79.json,results/dflash15/primary/repeat-0/MATH-500_79.json,317f9d64207ea9c4a1308db232c866a1f8d0baa7267a955f09c55a2d31b5bf71,f22355a044ecdc6e386b939a106898d5ddc94ea604a9b0f381a580abd7f186af
MATH-500/80,math_500,0,True,True,False,stop,stop,3715,3728,4.309570574537844,4.324651171433939,results/baseline/primary/repeat-0/MATH-500_80.json,results/dflash15/primary/repeat-0/MATH-500_80.json,fdac42ab8b4c1aa18ecff136616235979fe8eeb3af7a96439bbbd903f736df02,8bbc49034155c92fbfbb75ab5804a286d59789db3c7dcbbf6f9e9777afa6bf19
MATH-500/81,math_500,0,True,True,True,stop,stop,428,428,4.853021810940221,4.853021810940221,results/baseline/primary/repeat-0/MATH-500_81.json,results/dflash15/primary/repeat-0/MATH-500_81.json,d42798123f08d2a60f6343ede7b45aa65d0d71717da05da2be7f3241acdf13b3,50421ee433bcdce6247406eaa73702281963eb0d8fff4bc3bc0106f22eadc6c6
MATH-500/82,math_500,0,True,True,False,stop,stop,1047,1051,4.518055956894272,4.535316915659866,results/baseline/primary/repeat-0/MATH-500_82.json,results/dflash15/primary/repeat-0/MATH-500_82.json,3aeddac5962b9faf0cdbc5a1d1bfb88c6bc28f16d253d24cd3ee2573f5acac32,238b7afa438de9fb1589f9bdcc95ab0ad1a9f519877f6e016d6310b21534a6bb
MATH-500/83,math_500,0,True,True,False,stop,stop,2294,878,13.403971972577608,5.130203745389337,results/baseline/primary/repeat-0/MATH-500_83.json,results/dflash15/primary/repeat-0/MATH-500_83.json,7f00ed34ec6709adf1c7a3bd41fc31e1a2484854affc25b4480d4a5f7f9f2e6e,6a4d69ca140ab69f4e43a997e166fc1782d3f71ab137b070e5cb6d0a9bda1ae4
MATH-500/84,math_500,0,True,True,True,stop,stop,1001,1001,6.038833596521251,6.038833596521251,results/baseline/primary/repeat-0/MATH-500_84.json,results/dflash15/primary/repeat-0/MATH-500_84.json,2dd15844b86da4766142812f26a646cf63b1d16185642edb86a41672a6e5bf15,37df702b4eda5ac1f78e1796bd0c2ba24038c6837f970d00ae0c494872063cbe
MATH-500/85,math_500,0,True,True,False,stop,stop,502,434,5.033308190388106,4.351505487307645,results/baseline/primary/repeat-0/MATH-500_85.json,results/dflash15/primary/repeat-0/MATH-500_85.json,decc688a3b7eeca2d2a77a7e1e8837b46957e6a5ada7ee0cd8c3c406f742dc48,5849cccabbf0f4a68547099eb0f7beeaca8749056a050d0924430ebff9d53c23
MATH-500/86,math_500,0,True,True,True,stop,stop,294,294,4.316225358449598,4.316225358449598,results/baseline/primary/repeat-0/MATH-500_86.json,results/dflash15/primary/repeat-0/MATH-500_86.json,72ef367f1a27eb30ae8c4621bdf51e2186535ae4d7e60961fd7292d86af84c8d,df80e595f5d10877c07baa65f96aa485f9fdb55dcf7d6a480ad14cd9c4ae6d84
MATH-500/87,math_500,0,True,True,True,stop,stop,617,617,6.008053153583941,6.008053153583941,results/baseline/primary/repeat-0/MATH-500_87.json,results/dflash15/primary/repeat-0/MATH-500_87.json,77ca26558e25151cb95bdc98353bc6b695c95c84719919970fadbd5154df532d,bd250090a73c12eecbf6568d5f78497ab9108c922d5c93734219fe43bb4adad2
MATH-500/88,math_500,0,False,False,False,stop,stop,2304,1826,6.751520364022781,5.350814316278471,results/baseline/primary/repeat-0/MATH-500_88.json,results/dflash15/primary/repeat-0/MATH-500_88.json,efe1082eacb33e711d4534804c80e8cc823459b5f7fc7bba600adadb501572bb,d0cb9a7471e29420eb3ef6a9f80ac69b1604cce6d8211fe9a92daebf936b38c1
MATH-500/89,math_500,0,True,True,False,stop,stop,1025,972,6.653096121302001,6.309082370639556,results/baseline/primary/repeat-0/MATH-500_89.json,results/dflash15/primary/repeat-0/MATH-500_89.json,efbd66b7c46e2e754e8b6e6e0afae1671f0d2978cbca8de8cb093188cecf52e3,af40b0bf5cae339068269aa977cdd937ffe28b528b1d4089d796c91fc0425437
MATH-500/90,math_500,0,True,True,False,stop,stop,422,409,4.3034433680217665,4.170872837727257,results/baseline/primary/repeat-0/MATH-500_90.json,results/dflash15/primary/repeat-0/MATH-500_90.json,1ed31136e0537c4b071ee5983d24e0ee010afb2214bf29c0c1506b162530dab9,b71337e399873cd936b0ec9ca9d697e40239d14f2a5bf60289c10eec9a73c5cf
MATH-500/91,math_500,0,True,True,True,stop,stop,439,439,4.747841452052624,4.747841452052624,results/baseline/primary/repeat-0/MATH-500_91.json,results/dflash15/primary/repeat-0/MATH-500_91.json,ae9ce55d165189472aa3553fa62dbfb3d5d71454fa53deabbbe3d8cc970e5145,d1cd4ffc12a900758ee633b199b9313bcf19bda003e61116fa0e841b6c93d6e8
MATH-500/92,math_500,0,True,True,True,stop,stop,1044,1044,5.077005821174107,5.077005821174107,results/baseline/primary/repeat-0/MATH-500_92.json,results/dflash15/primary/repeat-0/MATH-500_92.json,24227303932c1c200ed2ec97d271f207d68286d48292afc08e2267f1d972aea9,64da5ac0c982b28260b0daf02100fa737dc1274d7f2baad72975d2ff50e9d49e
MATH-500/93,math_500,0,True,True,False,stop,stop,560,693,4.513803731690296,5.585832117966741,results/baseline/primary/repeat-0/MATH-500_93.json,results/dflash15/primary/repeat-0/MATH-500_93.json,6c7ae92c27b0f402d34e0bd9add3655df059488da4910b4d0b8ed4778e9a034d,2b84110d956a7764ddb7b8946ea26225934bef46c28df142c06448d06a8668e9
MATH-500/94,math_500,0,True,True,False,stop,stop,4881,2753,6.588146204455419,3.715871030703906,results/baseline/primary/repeat-0/MATH-500_94.json,results/dflash15/primary/repeat-0/MATH-500_94.json,0079e6f0d555356f30e820146763918cd3f41fec688cc652c8d9310d850e7c63,8987d88f041ab63b3645536a9e47cc49a5d5329fb2623bb378cf06bc6384c6c2
MATH-500/95,math_500,0,True,True,False,stop,stop,786,787,6.958633296196348,6.9674865192194995,results/baseline/primary/repeat-0/MATH-500_95.json,results/dflash15/primary/repeat-0/MATH-500_95.json,91a8b2525c97ed5d5c128b1779db51e368c0b5c4e256216dd302abe4d74bfe72,7771cb4b79ead307761f82c564acd40b87bcd5c7f714d21d95e7c9f476de5c22
MATH-500/96,math_500,0,True,True,False,stop,stop,2383,2462,6.207971047242681,6.413774535590213,results/baseline/primary/repeat-0/MATH-500_96.json,results/dflash15/primary/repeat-0/MATH-500_96.json,f92cdb713ed6d904f1dbc17361c0fd1325438ef0b4ed7ccfa353cc5597957e26,c789dec946f4412050ca313dbf9fcfc8e68ce368b9faaa62180326b90a40982d
MATH-500/97,math_500,0,True,True,True,stop,stop,494,494,3.6547078308663457,3.654707830866345,results/baseline/primary/repeat-0/MATH-500_97.json,results/dflash15/primary/repeat-0/MATH-500_97.json,1f910960cae5ae55f4dc2a9885395f942b67150006640a929ef77e1e953cf128,8ffe04e01209254b5ac0929cc24c50d159edb67baddee21bc3a004471e698b90
MATH-500/98,math_500,0,True,True,True,stop,stop,241,241,5.323157645046011,5.323157645046011,results/baseline/primary/repeat-0/MATH-500_98.json,results/dflash15/primary/repeat-0/MATH-500_98.json,121edd70a713cf0673765b12a3e3dbf6b61415666779b56b2c63eec1226ba5d0,5111cef501f7a778c03002ac64b81a6962837a72519529e07d1151889a280dac
MATH-500/99,math_500,0,True,True,False,stop,stop,1622,1577,7.1098836406230905,6.9126303953530295,results/baseline/primary/repeat-0/MATH-500_99.json,results/dflash15/primary/repeat-0/MATH-500_99.json,daa21f0bdc4612b63b8ea3789182fd81a81a10a6c4c1d74985d619f8f98eff53,8f4574aeda41b5b129297982fd956bd874e8db041c8f104ed6cd1b76a04b68ce
MATH-500/100,math_500,0,True,True,False,stop,stop,1747,1841,4.235959048413833,4.463881286851669,results/baseline/primary/repeat-0/MATH-500_100.json,results/dflash15/primary/repeat-0/MATH-500_100.json,7814b75476759ab66a2b67c6f3fb9d4e0ffe48f76f9dab282f447cfa99a97091,cb709ffc9f500e2ffae44a20958b431ed59ddc255e2e0214fa87bff4b4d47820
MATH-500/101,math_500,0,True,True,False,stop,stop,2642,4271,2.8325641483759516,4.579061876500261,results/baseline/primary/repeat-0/MATH-500_101.json,results/dflash15/primary/repeat-0/MATH-500_101.json,9af55e6224ca84f3611bbe71b8ee267b8a131cdb1eca30fe0911a806804ef61f,b494aa1e8f1593c06f7f257d8401f67b665f34e2874ae34c6782a72c4495eb6d
MATH-500/102,math_500,0,True,True,True,stop,stop,350,350,4.642019288537464,4.6420192885374645,results/baseline/primary/repeat-0/MATH-500_102.json,results/dflash15/primary/repeat-0/MATH-500_102.json,4370729b6f710cdf69d28e998c71786397a66f37aa9cad9e4b881ef0a31b6031,6baeea5ca587830dac8356017dc8b36061150abf14f263dcc3ba625d0440614e
MATH-500/103,math_500,0,True,True,False,stop,stop,3704,3340,4.936461163830787,4.451344569977005,results/baseline/primary/repeat-0/MATH-500_103.json,results/dflash15/primary/repeat-0/MATH-500_103.json,fd2f783bcef1ad80574a6fd7f1fa14371a858cf1ab509d6d7cd49bf87b504c7e,0036f5a74fb97560eb3ad1ef69018bb55c69c9361404992b7abf32baafb8ce4b
MATH-500/104,math_500,0,True,True,False,stop,stop,2962,3751,4.216088781242987,5.339145516017029,results/baseline/primary/repeat-0/MATH-500_104.json,results/dflash15/primary/repeat-0/MATH-500_104.json,4a6e3ca7407a0dad2b8252e679ce097675b75e713a2b166891d182ae1447d239,b1e0d4a5677f42be9447a58993dddd9dc72c65f5e2c929b1bb0d5ba7d38646b5
MATH-500/105,math_500,0,True,True,True,stop,stop,495,495,5.340982086331416,5.340982086331415,results/baseline/primary/repeat-0/MATH-500_105.json,results/dflash15/primary/repeat-0/MATH-500_105.json,4cd7b45219a920dc667847b76053ed5d2fc4b24eba6c64d70e792ef706c274b4,1623243dd1cd6527c04b5cc50b6cbb23709a7e509826be274da9e8dda9a2565f
MATH-500/106,math_500,0,True,True,True,stop,stop,705,705,5.752834697890853,5.752834697890853,results/baseline/primary/repeat-0/MATH-500_106.json,results/dflash15/primary/repeat-0/MATH-500_106.json,cc63bccd4d216ca81dbf1ebe824243a47d058853ba283c5587ce3e266a6cbb38,840bda460ecbcf3e4f2c994a40dd86fe27f8fbe3ce6fa2bc7e66493473bec059
MATH-500/107,math_500,0,True,True,False,stop,stop,741,737,6.186803320148561,6.153406271186896,results/baseline/primary/repeat-0/MATH-500_107.json,results/dflash15/primary/repeat-0/MATH-500_107.json,9e8a81ad6be993dcdc60aa63b7577d397d2d080081352fd0a37f5fb23053d171,11c5c300556d0408f0bb8a3a0cd1dbee76af77a2a6bfdef0eca9773d89e646d0
MATH-500/108,math_500,0,True,True,False,stop,stop,3656,1607,11.249041951266623,4.944532389410685,results/baseline/primary/repeat-0/MATH-500_108.json,results/dflash15/primary/repeat-0/MATH-500_108.json,d3e6a292e999e9ea2514e43014484e335bb3515f9684d3d914162540051a7f14,ddae5d53f58adbfc82d05b016f9aba5492ee201e10523cd265cd0908ff95098e
MATH-500/109,math_500,0,True,True,True,stop,stop,1760,1760,6.846937297017578,6.846937297017579,results/baseline/primary/repeat-0/MATH-500_109.json,results/dflash15/primary/repeat-0/MATH-500_109.json,7dc7075132be3349221f76fa98f1d0687d760a2234a04efa8ed16932305ebf14,a3c9cde9b6b87aaff0a06fe24f91342ad06eb25b616c252559cf33afc6ecc6eb
MATH-500/110,math_500,0,True,True,False,stop,length,6753,8192,3.145017617601737,3.815190926017093,results/baseline/primary/repeat-0/MATH-500_110.json,results/dflash15/primary/repeat-0/MATH-500_110.json,35ddf2d4af4ed6d1745c638f965838106b80ae095480f7dee766556cc911949c,ea486d9dadb99e9bedc503081cf44970a95df64300e0e7c64d11c07495c30445
MATH-500/111,math_500,0,True,True,False,stop,stop,663,678,5.930868333383602,6.065050874862869,results/baseline/primary/repeat-0/MATH-500_111.json,results/dflash15/primary/repeat-0/MATH-500_111.json,ecb4ed54d9b4613893d564dbee92e735c35c4cd895ddb54a145fa7cded02d652,23f11cd5d27dd6397895c620c384918ee0b3ecf7005b162a80ae9055a4d89d98
MATH-500/112,math_500,0,True,True,True,stop,stop,849,849,5.079215574511632,5.079215574511632,results/baseline/primary/repeat-0/MATH-500_112.json,results/dflash15/primary/repeat-0/MATH-500_112.json,46c175ab5c119db743649038c4d16b5c7366c15093400faeb1dae99650a71807,0521bce455fad0586d224064904d9f27db50ec8c4205cdbdbcaffe4fa2505e60
MATH-500/113,math_500,0,True,True,True,stop,stop,563,563,5.3438379378604095,5.3438379378604095,results/baseline/primary/repeat-0/MATH-500_113.json,results/dflash15/primary/repeat-0/MATH-500_113.json,2c45957aba54c311ab3695fe12d7aca92a18a539eccf26317a8f3c6811a3f337,c57c7296422995236a8bfb968406054c6e83a5f29c8d840ce66d4248cfe0e56b
MATH-500/114,math_500,0,True,True,True,stop,stop,895,895,5.696496053936169,5.696496053936169,results/baseline/primary/repeat-0/MATH-500_114.json,results/dflash15/primary/repeat-0/MATH-500_114.json,3a61f4050010706b2f74437c4e82edd531f84c618a781584a4546234ea567275,056877c5c4f692189d0c6bc912fd7664205857565578ff141e14c6a0703bc056
MATH-500/115,math_500,0,True,True,False,stop,stop,597,597,4.762247715022001,4.762247715022,results/baseline/primary/repeat-0/MATH-500_115.json,results/dflash15/primary/repeat-0/MATH-500_115.json,b5f02c3598eacc5095963fa2071ae7ee9f06132735c25b0ed06e2d01d49a4620,ad38dc35d83a9f5a3a9292a3eac82d4e77634f67dcfa1619b75b9852e0fd7b7c
MATH-500/116,math_500,0,True,True,True,stop,stop,365,365,5.963937351587502,5.963937351587502,results/baseline/primary/repeat-0/MATH-500_116.json,results/dflash15/primary/repeat-0/MATH-500_116.json,4413224cb8ba3072cbd3afae75f1a83cdfd52d51801ff6f802a88e726e1d0afe,2b2a1b0938d021aba283b6decfe6db96f0aed614ca7265c0b907f34170eedba9
MATH-500/117,math_500,0,True,True,False,stop,stop,345,289,6.387428463550714,5.350628481061323,results/baseline/primary/repeat-0/MATH-500_117.json,results/dflash15/primary/repeat-0/MATH-500_117.json,f9d64e4f1cfe748ef8f1ece3344908ce130d6076f28249566195278680047eb2,06588ca86bc023c379a7c7d7a1074c341994cd0fbd317af9c2c19bb10872280c
MATH-500/118,math_500,0,True,True,False,stop,stop,1355,1563,4.728834158908462,5.454736376659725,results/baseline/primary/repeat-0/MATH-500_118.json,results/dflash15/primary/repeat-0/MATH-500_118.json,1c097d6667bbe33e698ae05e6f4fcc43e7e54a9754264ec9eef8bce7134e9a73,e7f0e3469b3172f476f9a975cb399346b0f6249f644347e9279e645bf6795aa2
MATH-500/119,math_500,0,True,True,False,stop,stop,6158,6225,3.29825600141346,3.334141540889702,results/baseline/primary/repeat-0/MATH-500_119.json,results/dflash15/primary/repeat-0/MATH-500_119.json,768bab22074b9f11fc3c6268c91e9b740bf2dc6978bd5f1a50ab5ca5b6735478,83e72cf3956619ba8b93b19a2042111a8715693bfbc6c416a2ba2060cc07ebfb
